ID	GSE	SUBSET	GSM	GPL	SOFT_NUMSPACE	AVAIL	FILE	PATHWAY	CELLS	EFFECT	TREATMENT	TIME	COMMENT
ARR00126	GSE12666	GSE12666a	GSM318048	GPL571	log	normalized	CELS/GSE12666/GSM318048.CEL	p53	MCF7 cells	activating	treated with 10 µM BMH-7, p53 activator	6 h	4 replicates each, lead compounds - mechanism of action unknown
ARR00127	GSE32441	GSE32441	GSM802712	GPL4133	log	raw	NA	p53	HT1080 fibrosarcoma cells	control	treated with 0.25 µg/ml doxorubicin	6 h	1 replicate each
ARR00128	GSE32441	GSE32441	GSM802717	GPL4133	log	raw	NA	p53	HT1080 fibrosarcoma cells	activating	treated with 0.25 µg/ml doxorubicin	6 h	1 replicate each
ARR00129	GSE8939	GSE8939a	GSM226614	GPL96	log	raw	CELS/GSE8939/GSM226614.CEL	p53	CS-B wt rescued cells	control	treated with 10 J/m2 UVC irradiation	2 h	3 replicates each, 2 arrays per sample
ARR00130	GSE8939	GSE8939a	GSM226615	GPL96	log	raw	CELS/GSE8939/GSM226615.CEL	p53	CS-B wt rescued cells	control	treated with 10 J/m2 UVC irradiation	2 h	3 replicates each, 2 arrays per sample
ARR00131	GSE8939	GSE8939a	GSM226619	GPL96	log	raw	CELS/GSE8939/GSM226619.CEL	p53	CS-B wt rescued cells	control	treated with 10 J/m2 UVC irradiation	2 h	3 replicates each, 2 arrays per sample
ARR00132	GSE8939	GSE8939a	GSM226620	GPL96	log	raw	CELS/GSE8939/GSM226620.CEL	p53	CS-B wt rescued cells	activating	treated with 10 J/m2 UVC irradiation	2 h	3 replicates each, 2 arrays per sample
ARR00133	GSE8939	GSE8939a	GSM226621	GPL96	log	raw	CELS/GSE8939/GSM226621.CEL	p53	CS-B wt rescued cells	activating	treated with 10 J/m2 UVC irradiation	2 h	3 replicates each, 2 arrays per sample
ARR00134	GSE8939	GSE8939a	GSM226622	GPL96	log	raw	CELS/GSE8939/GSM226622.CEL	p53	CS-B wt rescued cells	activating	treated with 10 J/m2 UVC irradiation	2 h	3 replicates each, 2 arrays per sample
ARR00135	GSE30240	GSE30240d	GSM748836	GPL570	log	raw	CELS/GSE30240/GSM748836.CEL	p53	HepG2 cells	control	treated with 5 GY X-Ray irradiation	6 h	3 replicates each, part of time series, time respective control, 5 different tissues
ARR00136	GSE30240	GSE30240d	GSM748837	GPL570	log	raw	CELS/GSE30240/GSM748837.CEL	p53	HepG2 cells	control	treated with 5 GY X-Ray irradiation	6 h	3 replicates each, part of time series, time respective control, 5 different tissues
ARR00137	GSE30240	GSE30240d	GSM748838	GPL570	log	raw	CELS/GSE30240/GSM748838.CEL	p53	HepG2 cells	control	treated with 5 GY X-Ray irradiation	6 h	3 replicates each, part of time series, time respective control, 5 different tissues
ARR00138	GSE30240	GSE30240d	GSM748842	GPL570	log	raw	CELS/GSE30240/GSM748842.CEL	p53	HepG2 cells	activating	treated with 5 GY X-Ray irradiation	6 h	3 replicates each, part of time series, time respective control, 5 different tissues
ARR00139	GSE30240	GSE30240d	GSM748843	GPL570	log	raw	CELS/GSE30240/GSM748843.CEL	p53	HepG2 cells	activating	treated with 5 GY X-Ray irradiation	6 h	3 replicates each, part of time series, time respective control, 5 different tissues
ARR00140	GSE30240	GSE30240d	GSM748844	GPL570	log	raw	CELS/GSE30240/GSM748844.CEL	p53	HepG2 cells	activating	treated with 5 GY X-Ray irradiation	6 h	3 replicates each, part of time series, time respective control, 5 different tissues
ARR00141	GSE30240	GSE30240b	GSM748821	GPL570	log	raw	CELS/GSE30240/GSM748821.CEL	p53	G361 cells	control	treated with 5 GY X-Ray irradiation	6 h	3 replicates each, part of time series, time respective control, 5 different tissues
ARR00142	GSE30240	GSE30240b	GSM748822	GPL570	log	raw	CELS/GSE30240/GSM748822.CEL	p53	G361 cells	control	treated with 5 GY X-Ray irradiation	6 h	3 replicates each, part of time series, time respective control, 5 different tissues
ARR00143	GSE30240	GSE30240b	GSM748823	GPL570	log	raw	CELS/GSE30240/GSM748823.CEL	p53	G361 cells	control	treated with 5 GY X-Ray irradiation	6 h	3 replicates each, part of time series, time respective control, 5 different tissues
ARR00144	GSE30240	GSE30240b	GSM748827	GPL570	log	raw	CELS/GSE30240/GSM748827.CEL	p53	G361 cells	activating	treated with 5 GY X-Ray irradiation	6 h	3 replicates each, part of time series, time respective control, 5 different tissues
ARR00145	GSE30240	GSE30240b	GSM748828	GPL570	log	raw	CELS/GSE30240/GSM748828.CEL	p53	G361 cells	activating	treated with 5 GY X-Ray irradiation	6 h	3 replicates each, part of time series, time respective control, 5 different tissues
ARR00146	GSE30240	GSE30240b	GSM748829	GPL570	log	raw	CELS/GSE30240/GSM748829.CEL	p53	G361 cells	activating	treated with 5 GY X-Ray irradiation	6 h	3 replicates each, part of time series, time respective control, 5 different tissues
ARR00147	GSE30240	GSE30240e	GSM748848	GPL570	log	raw	CELS/GSE30240/GSM748848.CEL	p53	TK6 cells	control	treated with 5 GY X-Ray irradiation	3 h	3 replicates each, part of time series, time respective control, 5 different tissues
ARR00148	GSE30240	GSE30240e	GSM748849	GPL570	log	raw	CELS/GSE30240/GSM748849.CEL	p53	TK6 cells	control	treated with 5 GY X-Ray irradiation	3 h	3 replicates each, part of time series, time respective control, 5 different tissues
ARR00149	GSE30240	GSE30240e	GSM748850	GPL570	log	raw	CELS/GSE30240/GSM748850.CEL	p53	TK6 cells	control	treated with 5 GY X-Ray irradiation	3 h	3 replicates each, part of time series, time respective control, 5 different tissues
ARR00150	GSE30240	GSE30240e	GSM748854	GPL570	log	raw	CELS/GSE30240/GSM748854.CEL	p53	TK6 cells	activating	treated with 5 GY X-Ray irradiation	3 h	3 replicates each, part of time series, time respective control, 5 different tissues
ARR00151	GSE30240	GSE30240e	GSM748855	GPL570	log	raw	CELS/GSE30240/GSM748855.CEL	p53	TK6 cells	activating	treated with 5 GY X-Ray irradiation	3 h	3 replicates each, part of time series, time respective control, 5 different tissues
ARR00152	GSE30240	GSE30240e	GSM748856	GPL570	log	raw	CELS/GSE30240/GSM748856.CEL	p53	TK6 cells	activating	treated with 5 GY X-Ray irradiation	3 h	3 replicates each, part of time series, time respective control, 5 different tissues
ARR00153	GSE12666	GSE12666c	GSM318069	GPL571	log	normalized	CELS/GSE12666/GSM318069.CEL	p53	MCF7 cells	control	treated with 10 µM BMH-15, p53 activator	6 h	4 replicates each, lead compounds - mechanism of action unknown
ARR00154	GSE12666	GSE12666c	GSM318070	GPL571	log	normalized	CELS/GSE12666/GSM318070.CEL	p53	MCF7 cells	control	treated with 10 µM BMH-15, p53 activator	6 h	4 replicates each, lead compounds - mechanism of action unknown
ARR00155	GSE12666	GSE12666c	GSM318071	GPL571	log	normalized	CELS/GSE12666/GSM318071.CEL	p53	MCF7 cells	control	treated with 10 µM BMH-15, p53 activator	6 h	4 replicates each, lead compounds - mechanism of action unknown
ARR00156	GSE12666	GSE12666c	GSM318072	GPL571	log	normalized	CELS/GSE12666/GSM318072.CEL	p53	MCF7 cells	control	treated with 10 µM BMH-15, p53 activator	6 h	4 replicates each, lead compounds - mechanism of action unknown
ARR00157	GSE12666	GSE12666c	GSM318053	GPL571	log	normalized	CELS/GSE12666/GSM318053.CEL	p53	MCF7 cells	activating	treated with 10 µM BMH-15, p53 activator	6 h	4 replicates each, lead compounds - mechanism of action unknown
ARR00158	GSE12666	GSE12666c	GSM318054	GPL571	log	normalized	CELS/GSE12666/GSM318054.CEL	p53	MCF7 cells	activating	treated with 10 µM BMH-15, p53 activator	6 h	4 replicates each, lead compounds - mechanism of action unknown
ARR00159	GSE12666	GSE12666c	GSM318055	GPL571	log	normalized	CELS/GSE12666/GSM318055.CEL	p53	MCF7 cells	activating	treated with 10 µM BMH-15, p53 activator	6 h	4 replicates each, lead compounds - mechanism of action unknown
ARR00160	GSE12666	GSE12666c	GSM318056	GPL571	log	normalized	CELS/GSE12666/GSM318056.CEL	p53	MCF7 cells	activating	treated with 10 µM BMH-15, p53 activator	6 h	4 replicates each, lead compounds - mechanism of action unknown
ARR00161	GSE8939	GSE8939b	GSM226616	GPL97	log	raw	CELS/GSE8939/GSM226616.CEL	p53	CS-B wt rescued cells	control	treated with 10 J/m2 UVC irradiation	2 h	3 replicates each, 2 arrays per sample
ARR00162	GSE8939	GSE8939b	GSM226617	GPL97	log	raw	CELS/GSE8939/GSM226617.CEL	p53	CS-B wt rescued cells	control	treated with 10 J/m2 UVC irradiation	2 h	3 replicates each, 2 arrays per sample
ARR00163	GSE8939	GSE8939b	GSM226618	GPL97	log	raw	CELS/GSE8939/GSM226618.CEL	p53	CS-B wt rescued cells	control	treated with 10 J/m2 UVC irradiation	2 h	3 replicates each, 2 arrays per sample
ARR00164	GSE8939	GSE8939b	GSM226623	GPL97	log	raw	CELS/GSE8939/GSM226623.CEL	p53	CS-B wt rescued cells	activating	treated with 10 J/m2 UVC irradiation	2 h	3 replicates each, 2 arrays per sample
ARR00165	GSE8939	GSE8939b	GSM226624	GPL97	log	raw	CELS/GSE8939/GSM226624.CEL	p53	CS-B wt rescued cells	activating	treated with 10 J/m2 UVC irradiation	2 h	3 replicates each, 2 arrays per sample
ARR00166	GSE8939	GSE8939b	GSM226625	GPL97	log	raw	CELS/GSE8939/GSM226625.CEL	p53	CS-B wt rescued cells	activating	treated with 10 J/m2 UVC irradiation	2 h	3 replicates each, 2 arrays per sample
ARR00167	GSE12666	GSE12666e	GSM318069	GPL571	log	normalized	CELS/GSE12666/GSM318069.CEL	p53	MCF7 cells	control	treated with 10 µM BMH-22, p53 activator	6 h	4 replicates each, lead compounds - mechanism of action unknown
ARR00168	GSE12666	GSE12666e	GSM318070	GPL571	log	normalized	CELS/GSE12666/GSM318070.CEL	p53	MCF7 cells	control	treated with 10 µM BMH-22, p53 activator	6 h	4 replicates each, lead compounds - mechanism of action unknown
ARR00169	GSE12666	GSE12666e	GSM318071	GPL571	log	normalized	CELS/GSE12666/GSM318071.CEL	p53	MCF7 cells	control	treated with 10 µM BMH-22, p53 activator	6 h	4 replicates each, lead compounds - mechanism of action unknown
ARR00170	GSE12666	GSE12666e	GSM318072	GPL571	log	normalized	CELS/GSE12666/GSM318072.CEL	p53	MCF7 cells	control	treated with 10 µM BMH-22, p53 activator	6 h	4 replicates each, lead compounds - mechanism of action unknown
ARR00171	GSE12666	GSE12666e	GSM318061	GPL571	log	normalized	CELS/GSE12666/GSM318061.CEL	p53	MCF7 cells	activating	treated with 10 µM BMH-22, p53 activator	6 h	4 replicates each, lead compounds - mechanism of action unknown
ARR00172	GSE12666	GSE12666e	GSM318062	GPL571	log	normalized	CELS/GSE12666/GSM318062.CEL	p53	MCF7 cells	activating	treated with 10 µM BMH-22, p53 activator	6 h	4 replicates each, lead compounds - mechanism of action unknown
ARR00173	GSE12666	GSE12666e	GSM318063	GPL571	log	normalized	CELS/GSE12666/GSM318063.CEL	p53	MCF7 cells	activating	treated with 10 µM BMH-22, p53 activator	6 h	4 replicates each, lead compounds - mechanism of action unknown
ARR00174	GSE12666	GSE12666e	GSM318064	GPL571	log	normalized	CELS/GSE12666/GSM318064.CEL	p53	MCF7 cells	activating	treated with 10 µM BMH-22, p53 activator	6 h	4 replicates each, lead compounds - mechanism of action unknown
ARR00175	GSE12666	GSE12666b	GSM318069	GPL571	log	normalized	CELS/GSE12666/GSM318069.CEL	p53	MCF7 cells	control	treated with 10 µM BMH-9, p53 activator	6 h	4 replicates each, lead compounds - mechanism of action unknown
ARR00176	GSE12666	GSE12666b	GSM318070	GPL571	log	normalized	CELS/GSE12666/GSM318070.CEL	p53	MCF7 cells	control	treated with 10 µM BMH-9, p53 activator	6 h	4 replicates each, lead compounds - mechanism of action unknown
ARR00177	GSE12666	GSE12666b	GSM318071	GPL571	log	normalized	CELS/GSE12666/GSM318071.CEL	p53	MCF7 cells	control	treated with 10 µM BMH-9, p53 activator	6 h	4 replicates each, lead compounds - mechanism of action unknown
ARR00178	GSE12666	GSE12666b	GSM318072	GPL571	log	normalized	CELS/GSE12666/GSM318072.CEL	p53	MCF7 cells	control	treated with 10 µM BMH-9, p53 activator	6 h	4 replicates each, lead compounds - mechanism of action unknown
ARR00179	GSE12666	GSE12666b	GSM318049	GPL571	log	normalized	CELS/GSE12666/GSM318049.CEL	p53	MCF7 cells	activating	treated with 10 µM BMH-9, p53 activator	6 h	4 replicates each, lead compounds - mechanism of action unknown
ARR00180	GSE12666	GSE12666b	GSM318050	GPL571	log	normalized	CELS/GSE12666/GSM318050.CEL	p53	MCF7 cells	activating	treated with 10 µM BMH-9, p53 activator	6 h	4 replicates each, lead compounds - mechanism of action unknown
ARR00181	GSE12666	GSE12666b	GSM318051	GPL571	log	normalized	CELS/GSE12666/GSM318051.CEL	p53	MCF7 cells	activating	treated with 10 µM BMH-9, p53 activator	6 h	4 replicates each, lead compounds - mechanism of action unknown
ARR00182	GSE12666	GSE12666b	GSM318052	GPL571	log	normalized	CELS/GSE12666/GSM318052.CEL	p53	MCF7 cells	activating	treated with 10 µM BMH-9, p53 activator	6 h	4 replicates each, lead compounds - mechanism of action unknown
ARR00183	GSE30240	GSE30240f	GSM748851	GPL570	log	raw	CELS/GSE30240/GSM748851.CEL	p53	TK6 cells	control	treated with 5 GY X-Ray irradiation	6 h	3 replicates each, part of time series, time respective control, 5 different tissues
ARR00184	GSE30240	GSE30240f	GSM748852	GPL570	log	raw	CELS/GSE30240/GSM748852.CEL	p53	TK6 cells	control	treated with 5 GY X-Ray irradiation	6 h	3 replicates each, part of time series, time respective control, 5 different tissues
ARR00185	GSE30240	GSE30240f	GSM748853	GPL570	log	raw	CELS/GSE30240/GSM748853.CEL	p53	TK6 cells	control	treated with 5 GY X-Ray irradiation	6 h	3 replicates each, part of time series, time respective control, 5 different tissues
ARR00186	GSE30240	GSE30240f	GSM748857	GPL570	log	raw	CELS/GSE30240/GSM748857.CEL	p53	TK6 cells	activating	treated with 5 GY X-Ray irradiation	6 h	3 replicates each, part of time series, time respective control, 5 different tissues
ARR00187	GSE30240	GSE30240f	GSM748858	GPL570	log	raw	CELS/GSE30240/GSM748858.CEL	p53	TK6 cells	activating	treated with 5 GY X-Ray irradiation	6 h	3 replicates each, part of time series, time respective control, 5 different tissues
ARR00188	GSE30240	GSE30240f	GSM748859	GPL570	log	raw	CELS/GSE30240/GSM748859.CEL	p53	TK6 cells	activating	treated with 5 GY X-Ray irradiation	6 h	3 replicates each, part of time series, time respective control, 5 different tissues
ARR00189	GSE2238	GSE2238	GSM40961	GPL96	log	raw	NA	p53	HT1080 fibrosarcoma cells	control	treated with doxorubicin	6 h	1 replicate each
ARR00190	GSE2238	GSE2238	GSM40962	GPL96	log	raw	NA	p53	HT1080 fibrosarcoma cells	activating	treated with doxorubicin	6 h	1 replicate each
ARR00191	GSE30240	GSE30240i	GSM749871	GPL570	log	raw	CELS/GSE30240/GSM749871.CEL	p53	BJ cells	control	treated with 5 GY X-Ray irradiation	3 h	3 replicates each, part of time series, time respective control, 5 different tissues
ARR00192	GSE30240	GSE30240i	GSM749872	GPL570	log	raw	CELS/GSE30240/GSM749872.CEL	p53	BJ cells	control	treated with 5 GY X-Ray irradiation	3 h	3 replicates each, part of time series, time respective control, 5 different tissues
ARR00193	GSE30240	GSE30240i	GSM749873	GPL570	log	raw	CELS/GSE30240/GSM749873.CEL	p53	BJ cells	control	treated with 5 GY X-Ray irradiation	3 h	3 replicates each, part of time series, time respective control, 5 different tissues
ARR00194	GSE30240	GSE30240i	GSM749880	GPL570	log	raw	CELS/GSE30240/GSM749880.CEL	p53	BJ cells	activating	treated with 5 GY X-Ray irradiation	3 h	3 replicates each, part of time series, time respective control, 5 different tissues
ARR00195	GSE30240	GSE30240i	GSM749881	GPL570	log	raw	CELS/GSE30240/GSM749881.CEL	p53	BJ cells	activating	treated with 5 GY X-Ray irradiation	3 h	3 replicates each, part of time series, time respective control, 5 different tissues
ARR00196	GSE30240	GSE30240i	GSM749882	GPL570	log	raw	CELS/GSE30240/GSM749882.CEL	p53	BJ cells	activating	treated with 5 GY X-Ray irradiation	3 h	3 replicates each, part of time series, time respective control, 5 different tissues
ARR00197	GSE11228	GSE11228d	GSM283080	GPL2986	log	raw	NA	VEGF	LEC (Human dermal lymphatic endothelial cells)	control	treatment with VEGF-C (500 ng/ml)	4 h	time series (1, 4, 8, 24 h)
ARR00198	GSE11228	GSE11228d	GSM283081	GPL2986	log	raw	NA	VEGF	LEC (Human dermal lymphatic endothelial cells)	control	treatment with VEGF-C (500 ng/ml)	4 h	time series (1, 4, 8, 24 h)
ARR00199	GSE11228	GSE11228d	GSM283082	GPL2986	log	raw	NA	VEGF	LEC (Human dermal lymphatic endothelial cells)	control	treatment with VEGF-C (500 ng/ml)	4 h	time series (1, 4, 8, 24 h)
ARR00200	GSE11228	GSE11228d	GSM283098	GPL2986	log	raw	NA	VEGF	LEC (Human dermal lymphatic endothelial cells)	activating	treatment with VEGF-C (500 ng/ml)	4 h	time series (1, 4, 8, 24 h)
ARR00201	GSE11228	GSE11228d	GSM283099	GPL2986	log	raw	NA	VEGF	LEC (Human dermal lymphatic endothelial cells)	activating	treatment with VEGF-C (500 ng/ml)	4 h	time series (1, 4, 8, 24 h)
ARR00202	GSE11228	GSE11228d	GSM283100	GPL2986	log	raw	NA	VEGF	LEC (Human dermal lymphatic endothelial cells)	activating	treatment with VEGF-C (500 ng/ml)	4 h	time series (1, 4, 8, 24 h)
ARR00203	GSE10778	GSE10778e	GSM272122	GPL97	linear	raw	CELS/GSE10778/GSM272122.CEL	VEGF	HUVEC (human umbilical vein endothelial cells)	control	treatment with 100ng VEGF	1 h	time series (0.5, 1, 2.5, 6 h), 2 Chips HG-U133A and B
ARR00204	GSE10778	GSE10778e	GSM272124	GPL97	linear	raw	CELS/GSE10778/GSM272124.CEL	VEGF	HUVEC (human umbilical vein endothelial cells)	activating	treatment with 100ng VEGF	1 h	time series (0.5, 1, 2.5, 6 h), 2 Chips HG-U133A and B
ARR00205	GSE3891	GSE3891a	GSM88897	GPL96	linear	raw	NA	VEGF	HMVEC (Human microvascular endothelial cells)	control	VEGF treatment	30 min	time series 30 min, 1, 2, 4 h
ARR00206	GSE3891	GSE3891a	GSM88898	GPL96	linear	raw	NA	VEGF	HMVEC (Human microvascular endothelial cells)	activating	VEGF treatment	30 min	time series 30 min, 1, 2, 4 h
ARR00207	GSE15464	GSE15464c	GSM385333	GPL570	log	normalized	CELS/GSE15464/GSM385333.CEL	VEGF	HUVECs	control	treated with 100ng/ml VEGF-A165	150 min	1 replicate, part of time series
ARR00208	GSE15464	GSE15464c	GSM385353	GPL570	log	normalized	CELS/GSE15464/GSM385353.CEL	VEGF	HUVECs	activating	treated with 100ng/ml VEGF-A165	150 min	1 replicate, part of time series
ARR00209	GSE10778	GSE10778cVEGF	GSM272113	GPL96	linear	raw	CELS/GSE10778/GSM272113.CEL	VEGF	HUVEC (human umbilical vein endothelial cells)	control	treatment with 100ng VEGF	2.5 h	time series (0.5, 1, 2.5, 6 h), 2 Chips HG-U133A and B
ARR00210	GSE10778	GSE10778cVEGF	GSM272116	GPL96	linear	raw	CELS/GSE10778/GSM272116.CEL	VEGF	HUVEC (human umbilical vein endothelial cells)	activating	treatment with 100ng VEGF	2.5 h	time series (0.5, 1, 2.5, 6 h), 2 Chips HG-U133A and B
ARR00211	GSE3891	GSE3891e	GSM88907	GPL97	linear	raw	NA	VEGF	HMVEC (Human microvascular endothelial cells)	control	VEGF treatment	30 min	time series 30 min, 1, 2, 4 h
ARR00212	GSE3891	GSE3891e	GSM88908	GPL97	linear	raw	NA	VEGF	HMVEC (Human microvascular endothelial cells)	activating	VEGF treatment	30 min	time series 30 min, 1, 2, 4 h
ARR00213	GSE3891	GSE3891c	GSM88897	GPL96	linear	raw	NA	VEGF	HMVEC (Human microvascular endothelial cells)	control	VEGF treatment	2 h	time series 30 min, 1, 2, 4 h
ARR00214	GSE3891	GSE3891c	GSM88900	GPL96	linear	raw	NA	VEGF	HMVEC (Human microvascular endothelial cells)	activating	VEGF treatment	2 h	time series 30 min, 1, 2, 4 h
ARR00215	GSE15464	GSE15464a	GSM385333	GPL570	log	normalized	CELS/GSE15464/GSM385333.CEL	VEGF	HUVECs	control	treated with 100ng/ml VEGF-A165	30 min	1 replicate, part of time series
ARR00216	GSE15464	GSE15464a	GSM385338	GPL570	log	normalized	CELS/GSE15464/GSM385338.CEL	VEGF	HUVECs	activating	treated with 100ng/ml VEGF-A165	30 min	1 replicate, part of time series
