,,,,,,C11orf1,PSMC3,,,,MRPL13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANGPTL1,,,,
,,,,,,CERK,SMARCA2,,,,PIPOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RASD2,,,,
,,,,,,EPS8L2,IGFBP2,,,,COX6B1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HIGD1B,,,,
,,,,,,MRPL40,HPSE,,,,POLRMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BIN1,,,,
,,,,,,TMEM135,FLNB,,,,ARAP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRDM1,,,,
,,,,,,C5orf42,STC2,,,,CTNNA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHGA,,,,
,,,,,,GRAMD3,ZNF714,,,,NEDD9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COL6A3,,,,
,,,,,,NUP37,C13orf34,,,,ETV5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLX5,,,,
,,,,,,ALG8,AFTPH,,,,RPL15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMX2,,,,
,,,,,,TMEM109,SAE1,,,,TIMM10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PTGDS,,,,
,,,,,,SLC25A23,PSMD2,,,,DUSP5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CXCL11,,,,
,,,,,,TAF1D,PYCR1,,,,DTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SYN1,,,,
,,,,,,APOO,USP18,,,,EEF2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TNFAIP6,,,,
,,,,,,PLEKHF1,E2F4,,,,DPEP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GAS7,,,,
,,,,,,IRX1,COX4I1,,,,NDUFB2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRP1,,,,
,,,,,,NAA16,PSMD12,,,,PRKCI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLIT2,,,,
,,,,,,OGFRL1,SIAE,,,,RAB3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAFB,,,,
,,,,,,SRD5A3,LOC338328,,,,C1orf106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDS5B,,,,
,,,,,,DYNC2H1,BTBD14A,,,,GTF2E1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABI3BP,,,,
,,,,,,NLRX1,MGP,,,,GUCA1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAM108B1,,,,
,,,,,,ZYG11B,TMED6,,,,MTHFD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NDUFA4L2,,,,
,,,,,,SNIP1,CHDH,,,,ATP5G1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASIP,,,,
,,,,,,CLMN,HIST1H3G,,,,POLR2I,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C2,,,,
,,,,,,ALG9,ACLY,,,,PPAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ECM1,,,,
,,,,,,SHCBP1,RPL31,,,,ELOVL6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACSL4,,,,
,,,,,,METTL8,TXNL4B,,,,DEK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOXD1,,,,
,,,,,,QSER1,HMGCS1,,,,RPL6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ITGB3,,,,
,,,,,,TCTN2,C7orf41,,,,THYN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MPP1,,,,
,,,,,,LPCAT1,DTWD1,,,,PRDX2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MYCN,,,,
,,,,,,SPEF2,SURF4,,,,MASTL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ROR2,,,,
,,,,,,ZNF442,OLIG1,,,,VRTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDGFRB,,,,
,,,,,,TTC26,RPS25,,,,POSTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCL19,,,,
,,,,,,WWC2,CLUAP1,,,,RCC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LTBP4,,,,
,,,,,,PGAP1,RPN2,,,,FDPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRANK1,,,,
,,,,,,ZC3H12A,CENPA,,,,SLC16A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DLC1,,,,
,,,,,,CEP290,SDF2L1,,,,C6orf108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GLT25D2,,,,
,,,,,,RNF34,CDCA7,,,,C17orf75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACE1,,,,
,,,,,,ARMC9,TTC9C,,,,DPPA4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MXRA8,,,,
,,,,,,PAAF1,DERL1,,,,FNBP1L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LARP6,,,,
,,,,,,PIGZ,CPT1A,,,,PDE9A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLXDC1,,,,
,,,,,,ZNF430,CBX8,,,,ADNP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COL3A1,,,,
,,,,,,C2orf44,MELK,,,,PSMA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CRMP1,,,,
,,,,,,CXXC4,C1orf102,,,,MDH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPYS,,,,
,,,,,,INTS5,C15orf23,,,,SOX3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LPAR1,,,,
,,,,,,OR51G2,BMS1,,,,E2F5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F2RL2,,,,
,,,,,,SGPP1,CLMN,,,,UCK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HGF,,,,
,,,,,,C1orf21,RND3,,,,PBX1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IL11RA,,,,
,,,,,,TRIM8,JMJD2B,,,,ORC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENPP2,,,,
,,,,,,ANP32E,MAGEA3,,,,POU5F1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,HTRA1,,,,
,,,,,,OR5V1,OVOL2,,,,NDUFB11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PTPRN,,,,
,,,,,,TRIM7,IGFBP4,,,,HNRNPA2B1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SHOX2,,,,
,,,,,,SBF2,PPIA,,,,C20orf27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CHRD,,,,
,,,,,,ZNF93,VDAC1,,,,IARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAPSS2,,,,
,,,,,,TCF7L1,EPSTI1,,,,KIF14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BASP1,,,,
,,,,,,FSD1L,COX4NB,,,,PLP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LEPREL2,,,,
,,,,,,HMCN1,LRIG1,,,,SEPHS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DIP2C,,,,
,,,,,,CDCA7,PTPRT,,,,CKS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TMEM194A,,,,
,,,,,,GPR98,PER2,,,,C7orf43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCOLCE2,,,,
,,,,,,SLC10A7,GBP5,,,,GJA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OLFML3,,,,
,,,,,,FAM161A,CENPN,,,,PTPRU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FBLN1,,,,
,,,,,,FAM176A,NP,,,,GPM6B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FBN1,,,,
,,,,,,FAM175A,TMC6,,,,MVD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FGD1,,,,
,,,,,,POLR1B,C3orf28,,,,STAG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GDF10,,,,
,,,,,,TMEM164,BSPRY,,,,MRPS35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCR10,,,,
,,,,,,ANKRD32,MLLT11,,,,GLO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CFH,,,,
,,,,,,DCUN1D5,XPOT,,,,DKC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ITIH3,,,,
,,,,,,HSDL2,SIT1,,,,CDC25C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MCC,,,,
,,,,,,KIAA1804,BCL6,,,,PHF17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NT5E,,,,
,,,,,,C15orf41,BCAR3,,,,NUDT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCL11,,,,
,,,,,,SLC12A8,DKFZp762E1312,,,,TMEM169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,THBS4,,,,
,,,,,,ABHD1,CD3D,,,,HNRNPR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,THY1,,,,
,,,,,,USP30,PSMB8,,,,RBPMS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLEC3B,,,,
,,,,,,BUD13,POR,,,,EIF4EBP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAMK1,,,,
,,,,,,HPDL,NME3,,,,CEBPZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FHL5,,,,
,,,,,,KLHL22,HN1,,,,DARS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RFTN1,,,,
,,,,,,TMEM25,RRP1B,,,,ANP32E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PHLDB1,,,,
,,,,,,RPUSD4,SEMA3B,,,,OLFM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AADAC,,,,
,,,,,,RNFT2,KIF9,,,,GABRB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABCA1,,,,
,,,,,,C9orf100,SETBP1,,,,MAPK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ACVRL1,,,,
,,,,,,C9orf3,PSME2,,,,BCKDK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,APOC1,,,,
,,,,,,C11orf70,CHN1,,,,TUBB2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDNF,,,,
,,,,,,PAQR8,NDC80,,,,ENO2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BGN,,,,
,,,,,,STON2,RBM25,,,,NUP54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RUNX1T1,,,,
,,,,,,ZFHX2,GOLSYN,,,,CALB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CD34,,,,
,,,,,,KIAA1731,ERCC3,,,,MRPS34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDX1,,,,
,,,,,,SCIN,RECQL4,,,,ST6GALNAC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GPC4,,,,
,,,,,,FGD3,CEP68,,,,FSD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEM,,,,
,,,,,,UBE3D,LOC203547,,,,TOP2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ING1,,,,
,,,,,,C5orf30,ABCC8,,,,CCBL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLP1,,,,
,,,,,,C12orf29,ENOPH1,,,,CKMT1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MFAP5,,,,
,,,,,,SESTD1,OR7E5P,,,,LY9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCL26,,,,
,,,,,,C11orf52,COG8,,,,BMP7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RAB21,,,,
,,,,,,TTC30A,VARS2,,,,MYCL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOX8,,,,
,,,,,,INTS4,TRPS1,,,,STC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SMOX,,,,
,,,,,,MRPS36,ACOX2,,,,CHST4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AGPAT4,,,,
,,,,,,SPECC1,9-Sep,,,,NDUFS8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PROK2,,,,
,,,,,,ZBTB47,SERPINA3,,,,FBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMP1,,,,
,,,,,,PIGM,LHX2,,,,CLIP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SERPING1,,,,
,,,,,,SYTL4,IGL@,,,,C2orf47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDH6,,,,
,,,,,,LINC00152,DHODH,,,,TOP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CNTN1,,,,
,,,,,,RWDD2A,CYBRD1,,,,KDM5B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EML1,,,,
,,,,,,VPS26B,PLK4,,,,CETN3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ISLR,,,,
,,,,,,SAAL1,OMA1,,,,TBL1XR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KCNA1,,,,
,,,,,,GLCCI1,KIAA1026,,,,FGF2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NTRK1,,,,
,,,,,,TUBGCP5,CCNA2,,,,PRMT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RELN,,,,
,,,,,,SMYD4,ME1,,,,ALDH1B1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RGS4,,,,
,,,,,,OSBPL10,KLHDC9,,,,HAUS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC22A3,,,,
,,,,,,TMEM123,FANK1,,,,SUGT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLIT3,,,,
,,,,,,PTPMT1,GTSE1,,,,CD8A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TAC1,,,,
,,,,,,RAB42,TYRO3,,,,SLC18B1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TNNT3,,,,
,,,,,,LRRC42,RSPH3,,,,ACAT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCNA1,,,,
,,,,,,FCHO2,CCDC130,,,,RPS12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AP1S2,,,,
,,,,,,CCDC151,PSMB10,,,,TERF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ITM2A,,,,
,,,,,,LYPD1,AR,,,,ACACB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CPQ,,,,
,,,,,,C11orf74,MAPK4,,,,CYP19A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,REM1,,,,
,,,,,,TMEM45B,WNT10B,,,,KDM4A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ISLR2,,,,
,,,,,,CYP2R1,TRIM25,,,,AASS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCDHB16,,,,
,,,,,,PIH1D2,MIA,,,,KDR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NDNF,,,,
,,,,,,C11orf46,ADRM1,,,,CACNA2D2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC7A3,,,,
,,,,,,IKBIP,DYNLT3,,,,HLTF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BCAT1,,,,
,,,,,,LRRC28,DDEF1,,,,NHP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAPN5,,,,
,,,,,,41164,NME1,,,,C7orf44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C7,,,,
,,,,,,TEX34,RUNDC1,,,,BARD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TNFRSF8,,,,
,,,,,,ZSWIM7,RPL27,,,,PPP1R16B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COL12A1,,,,
,,,,,,ZNF813,TMEM187,,,,HAS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMP3,,,,
,,,,,,EID2B,INDO,,,,CDK5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FHL1,,,,
,,,,,,SPATA17,BUB1,,,,HEY2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMP3,,,,
,,,,,,C1orf182,DYNLRB1,,,,WEE1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMP14,,,,
,,,,,,GALM,LAMA3,,,,PSMD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NID1,,,,
,,,,,,PPARGC1B,PBK,,,,SNRPD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCOLCE,,,,
,,,,,,CCDC127,SPAG4,,,,AP1M2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PLN,,,,
,,,,,,CMBL,FAM38A,,,,NEK6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PTPRD,,,,
,,,,,,STXBP5,RPL26L1,,,,PMAIP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CLEC11A,,,,
,,,,,,TMEM71,NUDCD1,,,,CYP2S1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SDC2,,,,
,,,,,,MUM1L1,SCGB1D2,,,,TUBG1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBX2,,,,
,,,,,,RNF32,CD86,,,,CDK6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRO,,,,
,,,,,,SREK1,APRT,,,,STC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ZFP37,,,,
,,,,,,DUSP19,AUH,,,,TUBA4A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CNTNAP1,,,,
,,,,,,KBTBD3,EGR3,,,,UBA52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CPZ,,,,
,,,,,,CWF19L2,LRPAP1,,,,GNL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TNFSF14,,,,
,,,,,,PLEKHA7,DAPK1,,,,LOXL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AADAT,,,,
,,,,,,CEP128,STXBP3,,,,SMC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FXYD5,,,,
,,,,,,TTBK2,AADAT,,,,ICMT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EGLN1,,,,
,,,,,,FBXL16,CTTN,,,,RBM28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI4K2A,,,,
,,,,,,DSG4,CDC45L,,,,RCN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADD3,,,,
,,,,,,ZNF548,FUT8,,,,RPA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ANGPT1,,,,
,,,,,,ZNF563,TXNIP,,,,MRPS18B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ASTN1,,,,
,,,,,,ZNF555,CCDC28A,,,,USP9X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDKRB2,,,,
,,,,,,ZNF569,SF3B3,,,,WDR12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AKR1C4,,,,
,,,,,,TMEM56,RANBP9,,,,STOML2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COL1A2,,,,
,,,,,,C1orf64,SDCCAG3,,,,HMGB3P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ELN,,,,
,,,,,,TTC30B,COQ2,,,,YEATS4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FGF7,,,,
,,,,,,PPP1R1C,MMP1,,,,SUPT4H1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FMO3,,,,
,,,,,,FAM84A,TRIP13,,,,KIAA1522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IL13RA2,,,,
,,,,,,SLC38A9,SPATA7,,,,ZBTB3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IL15RA,,,,
,,,,,,SLC25A48,ADA,,,,ALDOA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CXCL9,,,,
,,,,,,MBOAT1,SMARCE1,,,,PRDX5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMP19,,,,
,,,,,,AMOTL1,STAT1,,,,TNFRSF11B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PCSK1,,,,
,,,,,,FAM122B,STK17B,,,,MRPS28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDE1A,,,,
,,,,,,C11orf65,C1orf78,,,,SSRP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDE1B,,,,
,,,,,,DGKH,INSIG1,,,,C21orf33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SERPINF1,,,,
,,,,,,ANKFN1,AARS,,,,NDUFV2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PTGIS,,,,
,,,,,,C18orf54,PTTG1,,,,TFAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PTPRH,,,,
,,,,,,CITED4,KCNS3,,,,NTHL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,THRA,,,,
,,,,,,FAM43B,CLIC6,,,,TRIP6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IFITM1,,,,
,,,,,,RNF168,NEK2,,,,GYG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RCAN2,,,,
,,,,,,PRICKLE2,CCDC93,,,,MRPS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PPARGC1A,,,,
,,,,,,CDC14C,PSME4,,,,KHDRBS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IFFO1,,,,
,,,,,,BMPER,TRIM8,,,,PRMT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EFEMP2,,,,
,,,,,,OLFML2A,CENPM,,,,SLC36A4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CPVL,,,,
,,,,,,FUT11,YPEL3,,,,YARS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ITM2C,,,,
,,,,,,PPP1R18,SHMT2,,,,ELF3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FBLN7,,,,
,,,,,,ADAMTS19,FBXO30,,,,MCTS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABL1,,,,
,,,,,,ASXL1,CDCA5,,,,RPL13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADH1A,,,,
,,,,,,AAED1,FLVCR2,,,,EIF2S2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RUNX2,,,,
,,,,,,METTL15,ARMCX2,,,,MCM5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDKN2A,,,,
,,,,,,WDR90,GINS2,,,,NEK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COL5A2,,,,
,,,,,,KRTCAP2,RBL1,,,,AZIN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,VCAN,,,,
,,,,,,ARL13B,KARS,,,,CKB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DPT,,,,
,,,,,,UNC13D,CDC7,,,,PDPN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DTX1,,,,
,,,,,,STT3B,CYP4B1,,,,COQ3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F2R,,,,
,,,,,,CCDC125,GJE1,,,,RPS23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOXF2,,,,
,,,,,,CXorf61,CDC2,,,,SERBP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FMO1,,,,
,,,,,,C3orf58,IFI44,,,,HMGCR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FZD2,,,,
,,,,,,HYLS1,FAM64A,,,,REPIN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GABRR1,,,,
,,,,,,TBCEL,ABLIM1,,,,FADS1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IGF1,,,,
,,,,,,PATL1,GNPTG,,,,CDC25A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IGFBP4,,,,
,,,,,,C11orf82,PSMD14,,,,MT1H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IL10RA,,,,
,,,,,,OAF,ANP32D,,,,CYFIP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAMA2,,,,
,,,,,,ZNF485,NUSAP1,,,,TIMM8B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LAMA4,,,,
,,,,,,ZNF498,POLR2D,,,,PNP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MFAP2,,,,
,,,,,,PRPS1L1,H1F0,,,,KIF20A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MMP10,,,,
,,,,,,FAM83B,GARS,,,,MYO10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CNTN3,,,,
,,,,,,KCTD20,BCL2A1,,,,PSMC3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDGFRL,,,,
,,,,,,ANKRD18A,TOPORS,,,,MYBL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FXYD1,,,,
,,,,,,TCTEX1D2,RHBG,,,,RPS10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PTGS2,,,,
,,,,,,SHPRH,BCKDHB,,,,C6orf211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SGCA,,,,
,,,,,,ASPM,MYST1,,,,IMPDH2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SST,,,,
,,,,,,HS6ST3,EAF2,,,,DCP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TGFB3,,,,
,,,,,,PTRF,SYAP1,,,,PTPRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,THBS2,,,,
,,,,,,ZNF780A,ZNF558,,,,LCMT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IL18RAP,,,,
,,,,,,C5orf51,TOR1A,,,,TIMM8A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SGCE,,,,
,,,,,,FAM115C,SLC25A24,,,,ATP5C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSC,,,,
,,,,,,FAM78A,ISG15,,,,SURF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NRXN2,,,,
,,,,,,TRIM59,MX2,,,,AURKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RGS17,,,,
